ShipmentID,ShipmentDate,OriginRegion,DestinationRegion,CarrierName,ShipmentType,TotalWeightKG,ShipmentCost,DeliveryStatus,EstimatedDeliveryDate
error: undefined method `first' for nil:NilClass,10/19/2025,,Rhône-Alpes,Trudeo,error: undefined method `first' for nil:NilClass,25074,947,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Flipstorm,error: undefined method `first' for nil:NilClass,18932,2540,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Feedbug,error: undefined method `first' for nil:NilClass,15402,1002,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/14/2025,Kronoberg,,Photobug,error: undefined method `first' for nil:NilClass,24957,3044,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Photospace,error: undefined method `first' for nil:NilClass,3651,2015,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/14/2025,Stockholm,,Youfeed,error: undefined method `first' for nil:NilClass,7747,3271,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Riffpath,error: undefined method `first' for nil:NilClass,11039,1654,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Edgepulse,error: undefined method `first' for nil:NilClass,9909,2630,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Jazzy,error: undefined method `first' for nil:NilClass,25881,338,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Agimba,error: undefined method `first' for nil:NilClass,29690,2563,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Edgetag,error: undefined method `first' for nil:NilClass,24019,1878,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Skyba,error: undefined method `first' for nil:NilClass,27246,2493,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Wikibox,error: undefined method `first' for nil:NilClass,27637,635,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Mydo,error: undefined method `first' for nil:NilClass,23277,989,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Yotz,error: undefined method `first' for nil:NilClass,5496,560,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Aivee,error: undefined method `first' for nil:NilClass,4283,1563,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,New York,Quatz,error: undefined method `first' for nil:NilClass,28683,3418,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Blogtag,error: undefined method `first' for nil:NilClass,7125,2363,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Realmix,error: undefined method `first' for nil:NilClass,23937,1745,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Edgewire,error: undefined method `first' for nil:NilClass,17320,1258,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Shufflebeat,error: undefined method `first' for nil:NilClass,10751,3322,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,Sachsen,Yacero,error: undefined method `first' for nil:NilClass,11537,2487,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Dablist,error: undefined method `first' for nil:NilClass,10962,975,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Kwilith,error: undefined method `first' for nil:NilClass,9580,2898,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Jayo,error: undefined method `first' for nil:NilClass,24575,124,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Edgepulse,error: undefined method `first' for nil:NilClass,243,2836,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Einti,error: undefined method `first' for nil:NilClass,26660,563,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Zoomcast,error: undefined method `first' for nil:NilClass,29963,45,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Zoozzy,error: undefined method `first' for nil:NilClass,23623,1863,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Kwideo,error: undefined method `first' for nil:NilClass,6768,459,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/16/2025,Prince Edward Island,,Browsetype,error: undefined method `first' for nil:NilClass,7235,1200,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Demizz,error: undefined method `first' for nil:NilClass,27924,305,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/16/2025,Stockholm,,Browsecat,error: undefined method `first' for nil:NilClass,14723,68,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Edgewire,error: undefined method `first' for nil:NilClass,10404,2539,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Yata,error: undefined method `first' for nil:NilClass,26080,467,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/16/2025,Saskatchewan,,Wordware,error: undefined method `first' for nil:NilClass,25169,959,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/19/2025,Portalegre,,Meejo,error: undefined method `first' for nil:NilClass,24699,1569,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Realcube,error: undefined method `first' for nil:NilClass,16696,1737,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Meejo,error: undefined method `first' for nil:NilClass,11250,677,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/12/2025,Centre,,Skibox,error: undefined method `first' for nil:NilClass,21517,1251,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Kanoodle,error: undefined method `first' for nil:NilClass,4441,2787,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Mudo,error: undefined method `first' for nil:NilClass,1695,596,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,Chiapas,Livefish,error: undefined method `first' for nil:NilClass,23715,375,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Quatz,error: undefined method `first' for nil:NilClass,17652,131,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Dynabox,error: undefined method `first' for nil:NilClass,17457,2253,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Quatz,error: undefined method `first' for nil:NilClass,11466,555,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Blogspan,error: undefined method `first' for nil:NilClass,18388,2458,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,Franche-Comté,Skyble,error: undefined method `first' for nil:NilClass,1209,495,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Geba,error: undefined method `first' for nil:NilClass,16860,972,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Meembee,error: undefined method `first' for nil:NilClass,6619,2455,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Distrito Federal,,Oodoo,error: undefined method `first' for nil:NilClass,8489,1196,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Jazzy,error: undefined method `first' for nil:NilClass,9848,703,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Pixoboo,error: undefined method `first' for nil:NilClass,10494,1764,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,Coimbra,Mudo,error: undefined method `first' for nil:NilClass,25362,867,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Leexo,error: undefined method `first' for nil:NilClass,14559,870,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Aibox,error: undefined method `first' for nil:NilClass,1109,2355,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/18/2025,Picardie,,Oloo,error: undefined method `first' for nil:NilClass,26142,629,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Photospace,error: undefined method `first' for nil:NilClass,26296,801,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Jabbersphere,error: undefined method `first' for nil:NilClass,1001,1942,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,Region Hovedstaden,Ozu,error: undefined method `first' for nil:NilClass,21746,1260,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Mudo,error: undefined method `first' for nil:NilClass,2111,2385,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Jazzy,error: undefined method `first' for nil:NilClass,16218,3199,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,Basse-Normandie,Yodo,error: undefined method `first' for nil:NilClass,17930,3343,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,Wisconsin,Topdrive,error: undefined method `first' for nil:NilClass,18721,2312,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Oloo,error: undefined method `first' for nil:NilClass,11014,105,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,Florida,Kwinu,error: undefined method `first' for nil:NilClass,878,2606,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/10/2025,Ontario,,Jazzy,error: undefined method `first' for nil:NilClass,2122,1447,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,Provincie Noord-Holland,Brainlounge,error: undefined method `first' for nil:NilClass,11470,1588,error: undefined method `first' for nil:NilClass,10/23/2025
